experiment,role,sample_id,group_id
fold_1,fit,s001759,g001732
fold_1,fit,s001760,g001732
fold_1,fit,s001761,g001732
fold_1,fit,s001762,g001732
fold_1,fit,s001763,g001732
fold_1,fit,s001764,g001732
fold_1,fit,s001765,g001732
fold_1,fit,s001766,g001732
fold_1,fit,s001767,g001732
fold_1,fit,s001768,g001732
fold_1,fit,s001769,g001732
fold_1,fit,s001770,g001732
fold_1,fit,s001771,g001732
fold_1,fit,s001772,g001732
fold_1,fit,s001773,g001732
fold_1,fit,s001774,g001732
fold_1,fit,s001775,g001732
fold_1,fit,s001776,g001732
fold_1,fit,s001777,g001732
fold_1,fit,s001778,g001732
fold_1,fit,s001779,g001732
fold_1,fit,s001780,g001732
fold_1,fit,s001781,g001732
fold_1,fit,s001782,g001732
fold_1,fit,s001783,g001732
fold_1,fit,s001784,g001732
fold_1,fit,s001785,g001732
fold_1,fit,s001786,g001732
fold_1,fit,s001787,g001732
fold_1,fit,s001788,g001732
fold_1,fit,s001789,g001732
fold_1,fit,s001790,g001732
fold_1,fit,s001791,g001732
fold_1,fit,s001792,g001732
fold_1,fit,s001793,g001732
fold_1,fit,s001794,g001732
fold_1,fit,s001795,g001732
fold_1,fit,s001796,g001732
fold_1,fit,s001797,g001732
fold_1,fit,s001798,g001732
fold_1,fit,s001799,g001732
fold_1,fit,s001800,g001732
fold_1,fit,s001801,g001732
fold_1,fit,s001802,g001732
fold_1,fit,s001803,g001732
fold_1,fit,s001804,g001732
fold_1,fit,s001805,g001732
fold_1,fit,s001806,g001732
fold_1,fit,s001807,g001732
fold_1,fit,s001808,g001732
fold_1,fit,s001809,g001732
fold_1,fit,s001810,g001732
fold_1,fit,s001811,g001732
fold_1,fit,s001812,g001732
fold_1,fit,s001813,g001732
fold_1,fit,s001814,g001732
fold_1,fit,s001837,g001836
fold_1,fit,s001838,g001836
fold_1,fit,s001839,g001836
fold_1,fit,s001840,g001836
fold_1,fit,s001841,g001836
fold_1,fit,s001842,g001836
fold_1,fit,s001843,g001836
fold_1,fit,s001844,g001836
fold_1,fit,s001845,g001836
fold_1,fit,s001846,g001836
fold_1,fit,s001847,g001836
fold_1,fit,s001848,g001836
fold_1,fit,s001849,g001836
fold_1,fit,s001850,g001836
fold_1,fit,s001851,g001836
fold_1,fit,s001852,g001836
fold_1,fit,s001853,g001836
fold_1,fit,s001854,g001836
fold_1,fit,s001855,g001836
fold_1,fit,s001856,g001836
fold_1,fit,s001857,g001836
fold_1,fit,s001858,g001836
fold_1,fit,s001859,g001836
fold_1,fit,s001860,g001836
fold_1,fit,s001861,g001836
fold_1,fit,s001862,g001836
fold_1,fit,s001863,g001836
fold_1,fit,s001864,g001836
fold_1,fit,s001865,g001836
fold_1,fit,s001866,g001836
fold_1,fit,s001867,g001836
fold_1,fit,s001868,g001836
fold_1,fit,s001869,g001836
fold_1,fit,s001870,g001836
fold_1,fit,s001871,g001836
fold_1,fit,s001872,g001836
fold_1,fit,s001873,g001836
fold_1,fit,s001874,g001836
fold_1,fit,s001875,g001836
fold_1,fit,s001876,g001836
fold_1,fit,s001877,g001836
fold_1,fit,s001878,g001836
fold_1,fit,s001879,g001836
fold_1,fit,s001880,g001836
fold_1,fit,s001881,g001836
fold_1,fit,s001882,g001836
fold_1,fit,s001883,g001836
fold_1,fit,s001884,g001836
fold_1,fit,s001885,g001836
fold_1,fit,s001886,g001836
fold_1,fit,s001887,g001836
fold_1,fit,s001888,g001836
fold_1,fit,s001889,g001836
fold_1,fit,s001890,g001836
fold_1,fit,s001891,g001836
fold_1,fit,s001892,g001836
fold_1,fit,s001893,g001836
fold_1,fit,s001894,g001836
fold_1,fit,s001895,g001836
fold_1,fit,s001896,g001836
fold_1,fit,s001897,g001836
fold_1,fit,s001898,g001836
fold_1,fit,s001899,g001836
fold_1,fit,s001900,g001836
fold_1,fit,s001901,g001836
fold_1,fit,s001902,g001836
fold_1,fit,s001903,g001836
fold_1,fit,s001904,g001836
fold_1,fit,s001905,g001836
fold_1,fit,s001906,g001836
fold_1,fit,s001907,g001836
fold_1,fit,s001908,g001836
fold_1,fit,s001909,g001836
fold_1,fit,s001910,g001836
fold_1,fit,s001911,g001836
fold_1,fit,s001912,g001836
fold_1,fit,s001913,g001836
fold_1,fit,s001914,g001836
fold_1,fit,s001915,g001836
fold_1,fit,s001916,g001836
fold_1,fit,s001917,g001916
fold_1,fit,s001918,g001916
fold_1,fit,s001919,g001916
fold_1,fit,s001920,g001916
fold_1,fit,s001921,g001916
fold_1,fit,s001922,g001916
fold_1,fit,s001923,g001916
fold_1,fit,s001924,g001916
fold_1,fit,s001925,g001916
fold_1,fit,s001926,g001916
fold_1,fit,s001927,g001916
fold_1,fit,s001928,g001916
fold_1,fit,s001929,g001916
fold_1,fit,s001930,g001916
fold_1,fit,s001931,g001916
fold_1,fit,s001932,g001916
fold_1,fit,s001933,g001916
fold_1,fit,s001934,g001916
fold_1,fit,s001935,g001916
fold_1,fit,s001936,g001916
fold_1,fit,s001937,g001916
fold_1,fit,s001938,g001916
fold_1,fit,s001939,g001916
fold_1,fit,s001940,g001916
fold_1,fit,s001941,g001916
fold_1,fit,s001942,g001916
fold_1,fit,s001943,g001916
fold_1,fit,s001944,g001916
fold_1,fit,s001945,g001916
fold_1,fit,s001946,g001916
fold_1,fit,s001947,g001916
fold_1,fit,s001948,g001916
fold_1,fit,s001949,g001916
fold_1,fit,s001950,g001916
fold_1,fit,s001951,g001916
fold_1,fit,s001952,g001916
fold_1,fit,s001953,g001916
fold_1,fit,s001954,g001916
fold_1,fit,s001955,g001916
fold_1,fit,s001956,g001916
fold_1,fit,s001957,g001916
fold_1,fit,s001958,g001916
fold_1,fit,s001959,g001916
fold_1,fit,s001960,g001916
fold_1,fit,s001961,g001916
fold_1,fit,s001962,g001916
fold_1,fit,s001963,g001916
fold_1,fit,s001964,g001916
fold_1,fit,s001965,g001916
fold_1,fit,s001966,g001916
fold_1,fit,s001967,g001916
fold_1,fit,s001968,g001916
fold_1,fit,s001969,g001916
fold_1,fit,s001970,g001916
fold_1,fit,s001971,g001916
fold_1,fit,s001972,g001916
fold_1,fit,s001973,g001916
fold_1,fit,s001974,g001916
fold_1,fit,s001975,g001916
fold_1,fit,s001976,g001916
fold_1,fit,s001977,g001916
fold_1,fit,s001978,g001916
fold_1,fit,s001979,g001916
fold_1,fit,s001980,g001916
fold_1,fit,s001981,g001916
fold_1,fit,s001982,g001916
fold_1,fit,s001983,g001916
fold_1,fit,s001984,g001916
fold_1,fit,s001985,g001916
fold_1,fit,s001986,g001916
fold_1,fit,s001987,g001916
fold_1,fit,s001988,g001916
fold_1,fit,s001989,g001916
fold_1,fit,s001990,g001916
fold_1,fit,s001991,g001916
fold_1,fit,s001992,g001916
fold_1,fit,s001993,g001916
fold_1,fit,s001994,g001916
fold_1,fit,s001995,g001916
fold_1,fit,s001996,g001916
fold_1,fit,s001997,g001916
fold_1,fit,s001998,g001916
fold_1,fit,s001999,g001916
fold_1,fit,s002000,g001916
fold_1,fit,s002001,g001916
fold_1,fit,s002002,g001916
fold_1,fit,s002008,g002007
fold_1,fit,s002009,g002007
fold_1,fit,s002010,g002007
fold_1,fit,s002011,g002007
fold_1,fit,s002012,g002007
fold_1,fit,s002013,g002007
fold_1,fit,s002014,g002007
fold_1,fit,s002015,g002014
fold_1,fit,s002016,g002014
fold_1,fit,s002017,g002014
fold_1,fit,s002018,g002014
fold_1,fit,s002019,g002014
fold_1,fit,s002020,g002014
fold_1,fit,s002021,g002014
fold_1,fit,s002022,g002014
fold_1,fit,s002023,g002014
fold_1,fit,s002024,g002014
fold_1,fit,s002025,g002014
fold_1,fit,s002026,g002014
fold_1,fit,s002027,g002014
fold_1,fit,s002028,g002014
fold_1,fit,s002029,g002014
fold_1,fit,s002030,g002014
fold_1,fit,s002031,g002014
fold_1,fit,s002032,g002014
fold_1,fit,s002033,g002014
fold_1,fit,s002034,g002014
fold_1,fit,s002035,g002014
fold_1,fit,s002036,g002014
fold_1,fit,s002037,g002014
fold_1,fit,s002038,g002014
fold_1,fit,s002039,g002014
fold_1,fit,s002040,g002014
fold_1,fit,s002041,g002014
fold_1,fit,s002042,g002014
fold_1,fit,s002043,g002014
fold_1,fit,s002044,g002014
fold_1,fit,s002045,g002014
fold_1,fit,s002046,g002014
fold_1,fit,s002047,g002014
fold_1,fit,s002048,g002014
fold_1,fit,s002049,g002014
fold_1,fit,s002050,g002014
fold_1,fit,s002051,g002014
fold_1,fit,s002052,g002014
fold_1,fit,s002053,g002014
fold_1,fit,s002054,g002014
fold_1,fit,s002055,g002014
fold_1,fit,s002056,g002014
fold_1,fit,s002057,g002014
fold_1,fit,s002058,g002014
fold_1,fit,s002059,g002014
fold_1,fit,s002060,g002014
fold_1,fit,s002061,g002014
fold_1,fit,s002062,g002014
fold_1,fit,s002063,g002014
fold_1,fit,s002064,g002014
fold_1,fit,s002065,g002014
fold_1,fit,s002066,g002014
fold_1,fit,s002067,g002014
fold_1,fit,s002068,g002014
fold_1,fit,s002069,g002014
fold_1,fit,s002070,g002014
fold_1,fit,s002071,g002014
fold_1,fit,s002072,g002014
fold_1,fit,s002073,g002014
fold_1,fit,s002074,g002014
fold_1,fit,s002075,g002014
fold_1,fit,s002076,g002014
fold_1,fit,s002077,g002014
fold_1,fit,s002078,g002014
fold_1,fit,s002079,g002014
fold_1,fit,s002080,g002014
fold_1,fit,s002081,g002014
fold_1,fit,s002082,g002014
fold_1,fit,s002083,g002014
fold_1,fit,s002084,g002014
fold_1,fit,s002085,g002014
fold_1,fit,s002086,g002014
fold_1,fit,s002087,g002014
fold_1,fit,s002088,g002014
fold_1,fit,s002089,g002014
fold_1,fit,s002090,g002089
fold_1,fit,s002091,g002089
fold_1,fit,s002092,g002089
fold_1,fit,s002093,g002089
fold_1,fit,s002094,g002089
fold_1,fit,s002095,g002089
fold_1,fit,s002096,g002089
fold_1,fit,s002097,g002089
fold_1,fit,s002098,g002089
fold_1,fit,s002099,g002089
fold_1,fit,s002100,g002089
fold_1,fit,s002101,g002089
fold_1,fit,s002102,g002089
fold_1,fit,s002103,g002089
fold_1,fit,s002104,g002089
fold_1,fit,s002105,g002089
fold_1,fit,s002106,g002089
fold_1,fit,s002107,g002089
fold_1,fit,s002108,g002089
fold_1,fit,s002109,g002089
fold_1,fit,s002110,g002089
fold_1,fit,s002111,g002089
fold_1,fit,s002112,g002089
fold_1,fit,s002113,g002089
fold_1,fit,s002114,g002089
fold_1,fit,s002115,g002089
fold_1,fit,s002116,g002089
fold_1,fit,s002117,g002089
fold_1,fit,s002118,g002089
fold_1,fit,s002119,g002089
fold_1,fit,s002120,g002089
fold_1,fit,s002121,g002089
fold_1,fit,s002122,g002089
fold_1,fit,s002123,g002089
fold_1,fit,s002124,g002089
fold_1,fit,s002125,g002089
fold_1,fit,s002126,g002089
fold_1,fit,s002127,g002089
fold_1,fit,s002128,g002089
fold_1,fit,s002129,g002089
fold_1,fit,s002130,g002089
fold_1,fit,s002131,g002089
fold_1,fit,s002132,g002089
fold_1,fit,s002133,g002089
fold_1,fit,s002134,g002089
fold_1,fit,s002135,g002089
fold_1,fit,s002136,g002089
fold_1,fit,s002137,g002089
fold_1,fit,s002138,g002089
fold_1,fit,s002139,g002089
fold_1,fit,s002140,g002089
fold_1,fit,s002141,g002089
fold_1,fit,s002142,g002089
fold_1,fit,s002143,g002089
fold_1,fit,s002144,g002089
fold_1,fit,s002145,g002089
fold_1,fit,s002146,g002089
fold_1,fit,s002147,g002089
fold_1,fit,s002148,g002089
fold_1,fit,s002149,g002089
fold_1,fit,s002150,g002089
fold_1,fit,s002151,g002089
fold_1,fit,s002152,g002089
fold_1,fit,s002153,g002089
fold_1,fit,s002154,g002089
fold_1,fit,s002155,g002089
fold_1,fit,s002156,g002089
fold_1,fit,s002157,g002089
fold_1,fit,s002158,g002089
fold_1,fit,s002159,g002089
fold_1,fit,s002558,g002557
fold_1,fit,s002559,g002557
fold_1,fit,s002560,g002557
fold_1,fit,s002561,g002557
fold_1,fit,s002562,g002557
fold_1,fit,s002563,g002557
fold_1,fit,s002564,g002557
fold_1,fit,s002565,g002557
fold_1,fit,s002566,g002557
fold_1,fit,s002567,g002557
fold_1,fit,s002568,g002557
fold_1,fit,s002569,g002557
fold_1,fit,s002570,g002557
fold_1,fit,s002571,g002557
fold_1,fit,s002572,g002557
fold_1,fit,s002573,g002557
fold_1,fit,s002574,g002557
fold_1,fit,s002575,g002557
fold_1,fit,s002576,g002557
fold_1,fit,s002577,g002557
fold_1,fit,s002578,g002557
fold_1,fit,s002579,g002557
fold_1,fit,s002580,g002557
fold_1,fit,s002581,g002557
fold_1,fit,s002582,g002557
fold_1,fit,s002583,g002557
fold_1,fit,s002584,g002557
fold_1,fit,s002585,g002557
fold_1,fit,s002586,g002557
fold_1,fit,s002587,g002557
fold_1,fit,s002588,g002557
fold_1,fit,s002589,g002557
fold_1,fit,s002590,g002557
fold_1,fit,s002591,g002557
fold_1,fit,s002592,g002557
fold_1,fit,s002593,g002557
fold_1,fit,s002594,g002557
fold_1,fit,s002595,g002557
fold_1,fit,s002596,g002557
fold_1,fit,s002597,g002557
fold_1,fit,s002598,g002557
fold_1,fit,s002599,g002557
fold_1,fit,s002600,g002557
fold_1,fit,s002601,g002557
fold_1,fit,s002602,g002557
fold_1,fit,s002603,g002557
fold_1,fit,s002604,g002557
fold_1,fit,s002605,g002557
fold_1,fit,s002606,g002557
fold_1,fit,s002607,g002557
fold_1,fit,s002608,g002557
fold_1,fit,s002609,g002557
fold_1,fit,s002610,g002557
fold_1,fit,s002611,g002557
fold_1,fit,s002612,g002557
fold_1,fit,s002613,g002557
fold_1,fit,s002614,g002557
fold_1,fit,s002615,g002557
fold_1,fit,s002616,g002557
fold_1,fit,s002617,g002557
fold_1,fit,s002618,g002557
fold_1,fit,s002619,g002557
fold_1,fit,s002620,g002557
fold_1,fit,s002621,g002557
fold_1,fit,s002622,g002557
fold_1,fit,s002623,g002557
fold_1,fit,s002624,g002557
fold_1,fit,s002625,g002557
fold_1,fit,s002626,g002557
fold_1,fit,s002627,g002557
fold_1,fit,s002628,g002557
fold_1,fit,s002629,g002557
fold_1,fit,s002630,g002629
fold_1,fit,s002631,g002629
fold_1,fit,s002632,g002629
fold_1,fit,s002633,g002629
fold_1,fit,s002634,g002629
fold_1,fit,s002635,g002629
fold_1,fit,s002636,g002635
fold_1,fit,s002637,g002635
fold_1,fit,s002638,g002635
fold_1,fit,s002639,g002635
fold_1,fit,s002640,g002635
fold_1,fit,s002641,g002635
fold_1,fit,s002642,g002635
fold_1,fit,s002643,g002635
fold_1,fit,s002644,g002635
fold_1,fit,s002645,g002635
fold_1,fit,s002646,g002635
fold_1,fit,s002647,g002635
fold_1,fit,s002648,g002635
fold_1,fit,s002649,g002635
fold_1,fit,s002650,g002635
fold_1,fit,s002651,g002635
fold_1,fit,s002652,g002635
fold_1,fit,s002653,g002635
fold_1,fit,s002654,g002635
fold_1,fit,s002655,g002635
fold_1,fit,s002656,g002635
fold_1,fit,s002657,g002635
fold_1,fit,s002658,g002635
fold_1,fit,s002659,g002635
fold_1,fit,s002660,g002635
fold_1,fit,s002661,g002635
fold_1,fit,s002662,g002635
fold_1,fit,s002663,g002635
fold_1,fit,s002664,g002635
fold_1,fit,s002665,g002635
fold_1,fit,s002666,g002635
fold_1,fit,s002667,g002635
fold_1,fit,s002668,g002635
fold_1,fit,s002669,g002635
fold_1,fit,s002670,g002635
fold_1,fit,s002671,g002635
fold_1,fit,s002672,g002635
fold_1,fit,s002673,g002635
fold_1,fit,s002674,g002635
fold_1,fit,s002675,g002635
fold_1,fit,s002676,g002635
fold_1,fit,s002677,g002635
fold_1,fit,s002678,g002635
fold_1,fit,s002679,g002635
fold_1,fit,s002680,g002635
fold_1,fit,s002681,g002635
fold_1,fit,s002682,g002635
fold_1,fit,s002683,g002635
fold_1,fit,s002684,g002635
fold_1,fit,s002685,g002635
fold_1,fit,s002686,g002635
fold_1,fit,s002687,g002635
fold_1,fit,s002688,g002635
fold_1,fit,s002689,g002635
fold_1,fit,s002690,g002635
fold_1,fit,s002691,g002635
fold_1,fit,s002692,g002635
fold_1,fit,s002693,g002635
fold_1,fit,s002694,g002635
fold_1,fit,s002695,g002694
fold_1,fit,s002696,g002694
fold_1,fit,s002697,g002694
fold_1,fit,s002755,g002754
fold_1,fit,s002756,g002754
fold_1,fit,s002808,g002807
fold_1,fit,s002809,g002807
fold_1,fit,s002810,g002807
fold_1,fit,s002811,g002807
fold_1,fit,s002812,g002807
fold_1,fit,s002813,g002807
fold_1,fit,s002814,g002807
fold_1,fit,s002815,g002807
fold_1,fit,s002816,g002807
fold_1,fit,s002817,g002807
fold_1,fit,s002818,g002807
fold_1,fit,s002819,g002807
fold_1,fit,s002820,g002807
fold_1,fit,s002821,g002807
fold_1,fit,s002822,g002807
fold_1,fit,s002823,g002807
fold_1,fit,s002824,g002807
fold_1,fit,s002825,g002807
fold_1,fit,s002826,g002807
fold_1,fit,s002827,g002807
fold_1,fit,s002828,g002807
fold_1,fit,s002829,g002807
fold_1,fit,s002830,g002807
fold_1,fit,s002831,g002807
fold_1,fit,s002832,g002807
fold_1,fit,s002833,g002807
fold_1,fit,s002834,g002807
fold_1,fit,s002835,g002807
fold_1,fit,s002836,g002807
fold_1,fit,s002837,g002807
fold_1,fit,s002838,g002807
fold_1,fit,s002839,g002807
fold_1,fit,s002840,g002807
fold_1,fit,s002841,g002807
fold_1,fit,s002842,g002807
fold_1,fit,s002843,g002807
fold_1,fit,s002844,g002807
fold_1,fit,s002845,g002807
fold_1,fit,s002846,g002807
fold_1,fit,s002847,g002807
fold_1,fit,s002848,g002807
fold_1,fit,s002849,g002807
fold_1,fit,s002850,g002807
fold_1,fit,s002851,g002807
fold_1,fit,s002852,g002807
fold_1,fit,s002853,g002807
fold_1,fit,s002854,g002807
fold_1,fit,s002855,g002807
fold_1,fit,s002856,g002807
fold_1,fit,s002857,g002807
fold_1,fit,s002858,g002807
fold_1,fit,s002859,g002807
fold_1,fit,s002860,g002807
fold_1,fit,s002861,g002807
fold_1,fit,s002862,g002807
fold_1,fit,s002863,g002807
fold_1,fit,s002864,g002807
fold_1,fit,s002865,g002807
fold_1,fit,s002866,g002807
fold_1,fit,s002867,g002807
fold_1,fit,s002868,g002807
fold_1,fit,s002869,g002807
fold_1,fit,s002870,g002807
fold_1,fit,s002871,g002807
fold_1,fit,s002872,g002807
fold_1,fit,s002873,g002807
fold_1,fit,s002874,g002807
fold_1,fit,s002875,g002807
fold_1,fit,s002876,g002807
fold_1,fit,s002877,g002807
fold_1,fit,s002878,g002807
fold_1,fit,s002879,g002807
fold_1,fit,s002880,g002807
fold_1,fit,s002881,g002807
fold_1,fit,s002882,g002807
fold_1,fit,s002883,g002807
fold_1,fit,s002884,g002807
fold_1,fit,s002885,g002807
fold_1,fit,s003051,g003050
fold_1,fit,s003052,g003050
fold_1,fit,s003053,g003050
fold_1,fit,s003054,g003050
fold_1,fit,s003055,g003050
fold_1,fit,s003056,g003050
fold_1,fit,s003057,g003050
fold_1,fit,s003058,g003050
fold_1,fit,s003059,g003050
fold_1,fit,s003060,g003050
fold_1,fit,s003061,g003050
fold_1,fit,s003062,g003050
fold_1,fit,s003063,g003050
fold_1,fit,s003064,g003050
fold_1,fit,s003065,g003050
fold_1,fit,s003066,g003050
fold_1,fit,s003067,g003050
fold_1,fit,s003068,g003050
fold_1,fit,s003069,g003050
fold_1,fit,s003070,g003050
fold_1,fit,s003071,g003050
fold_1,fit,s003072,g003050
fold_1,fit,s003073,g003050
fold_1,fit,s003074,g003050
fold_1,fit,s003075,g003050
fold_1,fit,s003076,g003050
fold_1,fit,s003077,g003050
fold_1,fit,s003078,g003050
fold_1,fit,s003079,g003050
fold_1,fit,s003080,g003050
fold_1,fit,s003081,g003050
fold_1,fit,s003082,g003050
fold_1,fit,s003083,g003050
fold_1,fit,s003084,g003050
fold_1,fit,s003085,g003050
fold_1,fit,s003086,g003050
fold_1,fit,s003087,g003050
fold_1,fit,s003088,g003050
fold_1,fit,s003089,g003050
fold_1,fit,s003090,g003050
fold_1,fit,s003091,g003050
fold_1,fit,s003092,g003050
fold_1,fit,s003093,g003050
fold_1,fit,s003094,g003050
fold_1,fit,s003095,g003050
fold_1,fit,s003096,g003050
fold_1,fit,s003097,g003050
fold_1,fit,s003098,g003050
fold_1,fit,s003099,g003050
fold_1,fit,s003100,g003050
fold_1,fit,s003101,g003050
fold_1,fit,s003102,g003050
fold_1,fit,s003103,g003050
fold_1,fit,s003104,g003050
fold_1,fit,s003105,g003050
fold_1,fit,s003106,g003050
fold_1,fit,s003107,g003050
fold_1,fit,s003108,g003050
fold_1,fit,s003109,g003050
fold_1,fit,s003110,g003050
fold_1,fit,s003111,g003050
fold_1,fit,s003112,g003050
fold_1,fit,s003113,g003050
fold_1,fit,s003114,g003050
fold_1,fit,s003115,g003050
fold_1,fit,s003116,g003050
fold_1,fit,s003166,g003165
fold_1,fit,s003167,g003165
fold_1,fit,s003168,g003165
fold_1,fit,s003169,g003165
fold_1,fit,s003170,g003165
fold_1,fit,s003171,g003165
fold_1,fit,s003172,g003165
fold_1,fit,s003173,g003165
fold_1,fit,s003174,g003165
fold_1,fit,s003175,g003165
fold_1,fit,s003176,g003165
fold_1,fit,s003177,g003165
fold_1,fit,s003178,g003165
fold_1,fit,s003179,g003165
fold_1,fit,s003180,g003165
fold_1,fit,s003181,g003165
fold_1,fit,s003182,g003165
fold_1,fit,s003183,g003165
fold_1,fit,s003184,g003165
fold_1,fit,s003185,g003165
fold_1,fit,s003186,g003165
fold_1,fit,s003187,g003165
fold_1,fit,s003188,g003165
fold_1,fit,s003189,g003165
fold_1,fit,s003190,g003165
fold_1,fit,s003191,g003165
fold_1,fit,s003192,g003165
fold_1,fit,s003193,g003165
fold_1,fit,s003194,g003165
fold_1,fit,s003195,g003165
fold_1,fit,s003196,g003165
fold_1,fit,s003197,g003165
fold_1,fit,s003198,g003165
fold_1,fit,s003199,g003165
fold_1,fit,s003200,g003165
fold_1,fit,s003201,g003165
fold_1,fit,s003202,g003165
fold_1,fit,s003203,g003165
fold_1,fit,s003204,g003165
fold_1,fit,s003205,g003165
fold_1,fit,s003206,g003165
fold_1,fit,s003207,g003165
fold_1,fit,s003208,g003165
fold_1,fit,s003209,g003165
fold_1,fit,s003210,g003165
fold_1,fit,s003211,g003165
fold_1,fit,s003212,g003165
fold_1,fit,s003213,g003165
fold_1,fit,s003214,g003165
fold_1,fit,s003215,g003165
fold_1,fit,s003216,g003165
fold_1,fit,s003217,g003165
fold_1,fit,s003218,g003165
fold_1,fit,s003219,g003165
fold_1,fit,s003220,g003165
fold_1,fit,s003221,g003165
fold_1,fit,s003222,g003165
fold_1,fit,s003223,g003165
fold_1,fit,s003224,g003165
fold_1,fit,s003225,g003165
fold_1,fit,s003226,g003165
fold_1,fit,s003227,g003165
fold_1,fit,s003228,g003165
fold_1,fit,s003229,g003165
fold_1,fit,s003230,g003165
fold_1,fit,s003231,g003165
fold_1,fit,s003232,g003165
fold_1,fit,s003233,g003165
fold_1,fit,s003234,g003165
fold_1,fit,s003235,g003165
fold_1,fit,s003236,g003165
fold_1,fit,s003237,g003165
fold_1,fit,s003238,g003165
fold_1,fit,s003239,g003165
fold_1,fit,s003240,g003165
fold_1,fit,s003241,g003165
fold_1,fit,s003242,g003165
fold_1,fit,s003243,g003165
fold_1,fit,s003244,g003165
fold_1,fit,s003245,g003165
fold_1,fit,s003246,g003165
fold_1,fit,s003247,g003165
fold_1,fit,s003248,g003165
fold_1,fit,s003249,g003165
fold_1,fit,s003250,g003165
fold_1,fit,s003251,g003165
fold_1,fit,s003252,g003165
fold_1,fit,s003253,g003165
fold_1,fit,s003254,g003165
fold_1,fit,s003255,g003165
fold_1,fit,s003256,g003165
fold_1,fit,s003257,g003165
fold_1,fit,s003258,g003165
fold_1,fit,s003259,g003258
fold_1,fit,s003260,g003258
fold_1,fit,s003261,g003258
fold_1,fit,s003262,g003258
fold_1,fit,s003263,g003258
fold_1,fit,s003264,g003258
fold_1,fit,s003265,g003258
fold_1,fit,s003266,g003258
fold_1,fit,s003267,g003258
fold_1,fit,s003268,g003258
fold_1,fit,s003269,g003258
fold_1,fit,s003270,g003258
fold_1,fit,s003271,g003258
fold_1,fit,s003272,g003258
fold_1,fit,s003273,g003258
fold_1,fit,s003274,g003258
fold_1,fit,s003275,g003258
fold_1,fit,s003276,g003258
fold_1,fit,s003277,g003258
fold_1,fit,s003278,g003258
fold_1,fit,s003279,g003258
fold_1,fit,s003280,g003258
fold_1,fit,s003281,g003258
fold_1,fit,s003282,g003258
fold_1,fit,s003283,g003258
fold_1,fit,s003284,g003258
fold_1,fit,s003285,g003258
fold_1,fit,s003286,g003258
fold_1,fit,s003287,g003258
fold_1,fit,s003288,g003258
fold_1,fit,s003289,g003258
fold_1,fit,s003290,g003258
fold_1,fit,s003291,g003258
fold_1,fit,s003292,g003258
fold_1,fit,s003293,g003258
fold_1,fit,s003294,g003258
fold_1,fit,s003295,g003294
fold_1,fit,s003296,g003294
fold_1,fit,s003297,g003294
fold_1,fit,s003298,g003294
