sample_id,nominal_audio,nominal_video,audio_effective,file_exists,visual_effective,decoded_frames,reason,media_sha256
s000632,False,False,False,False,False,0,file_missing,
s000633,False,False,False,False,False,0,file_missing,
s000634,False,False,False,False,False,0,file_missing,
s000635,False,False,False,False,False,0,file_missing,
s000636,False,False,False,False,False,0,file_missing,
s000637,False,False,False,False,False,0,file_missing,
s000638,False,False,False,False,False,0,file_missing,
s000639,False,False,False,False,False,0,file_missing,
s000640,False,False,False,False,False,0,file_missing,
s000641,False,False,False,False,False,0,file_missing,
s000642,False,False,False,False,False,0,file_missing,
s000643,False,False,False,False,False,0,file_missing,
s000644,False,False,False,False,False,0,file_missing,
s000645,False,False,False,False,False,0,file_missing,
s000646,False,False,False,False,False,0,file_missing,
s000647,False,False,False,False,False,0,file_missing,
s000648,False,False,False,False,False,0,file_missing,
s000649,False,False,False,False,False,0,file_missing,
s000650,False,False,False,False,False,0,file_missing,
s000651,False,False,False,False,False,0,file_missing,
s000652,False,False,False,False,False,0,file_missing,
s000653,False,False,False,False,False,0,file_missing,
s000654,False,False,False,False,False,0,file_missing,
s000655,False,False,False,False,False,0,file_missing,
s000656,False,False,False,False,False,0,file_missing,
s000657,False,False,False,False,False,0,file_missing,
s000658,False,False,False,False,False,0,file_missing,
s000659,False,False,False,False,False,0,file_missing,
s000660,False,False,False,False,False,0,file_missing,
s000661,False,False,False,False,False,0,file_missing,
s000662,False,False,False,False,False,0,file_missing,
s000663,False,False,False,False,False,0,file_missing,
s000664,False,False,False,False,False,0,file_missing,
s000665,False,False,False,False,False,0,file_missing,
s000666,False,False,False,False,False,0,file_missing,
s000667,False,False,False,False,False,0,file_missing,
s000668,False,False,False,False,False,0,file_missing,
s000669,False,False,False,False,False,0,file_missing,
s000670,False,False,False,False,False,0,file_missing,
s000671,False,False,False,False,False,0,file_missing,
s000672,False,False,False,False,False,0,file_missing,
s000673,False,False,False,False,False,0,file_missing,
s000674,False,False,False,False,False,0,file_missing,
s000675,False,False,False,False,False,0,file_missing,
s000676,False,False,False,False,False,0,file_missing,
s000677,False,False,False,False,False,0,file_missing,
s000678,False,False,False,False,False,0,file_missing,
s000679,False,False,False,False,False,0,file_missing,
s000680,False,False,False,False,False,0,file_missing,
s000681,False,False,False,False,False,0,file_missing,
s000682,False,False,False,False,False,0,file_missing,
s000683,False,False,False,False,False,0,file_missing,
s000684,False,False,False,False,False,0,file_missing,
s000685,False,False,False,False,False,0,file_missing,
s000686,False,False,False,False,False,0,file_missing,
s000687,False,False,False,False,False,0,file_missing,
s000688,False,False,False,False,False,0,file_missing,
s000689,False,False,False,False,False,0,file_missing,
s000690,False,False,False,False,False,0,file_missing,
s000691,False,False,False,False,False,0,file_missing,
s000692,False,False,False,False,False,0,file_missing,
s000693,False,False,False,False,False,0,file_missing,
s000694,False,False,False,False,False,0,file_missing,
s000695,False,False,False,False,False,0,file_missing,
s000696,False,False,False,False,False,0,file_missing,
s000697,False,False,False,False,False,0,file_missing,
s000698,False,False,False,False,False,0,file_missing,
s000699,False,False,False,False,False,0,file_missing,
s000700,False,False,False,False,False,0,file_missing,
s000701,False,False,False,False,False,0,file_missing,
s000702,False,False,False,False,False,0,file_missing,
s000703,False,False,False,False,False,0,file_missing,
s000704,False,False,False,False,False,0,file_missing,
s000705,False,False,False,False,False,0,file_missing,
s000706,False,False,False,False,False,0,file_missing,
s000707,False,False,False,False,False,0,file_missing,
s000708,False,False,False,False,False,0,file_missing,
s000709,False,False,False,False,False,0,file_missing,
s000710,False,False,False,False,False,0,file_missing,
s000711,False,False,False,False,False,0,file_missing,
s000712,False,False,False,False,False,0,file_missing,
s000713,False,False,False,False,False,0,file_missing,
s000714,False,False,False,False,False,0,file_missing,
s000715,False,False,False,False,False,0,file_missing,
s000716,False,False,False,False,False,0,file_missing,
s000717,False,False,False,False,False,0,file_missing,
s000718,False,False,False,False,False,0,file_missing,
s000719,False,False,False,False,False,0,file_missing,
s000720,False,False,False,False,False,0,file_missing,
s000721,False,False,False,False,False,0,file_missing,
s000722,False,False,False,False,False,0,file_missing,
s000723,False,False,False,False,False,0,file_missing,
s000724,False,False,False,False,False,0,file_missing,
s000725,False,False,False,False,False,0,file_missing,
s000726,False,False,False,False,False,0,file_missing,
s000727,False,False,False,False,False,0,file_missing,
s000728,False,False,False,False,False,0,file_missing,
s000729,False,False,False,False,False,0,file_missing,
s000730,False,False,False,False,False,0,file_missing,
s000731,False,False,False,False,False,0,file_missing,
s000732,False,False,False,False,False,0,file_missing,
s000733,False,False,False,False,False,0,file_missing,
s000734,False,False,False,False,False,0,file_missing,
s000735,False,False,False,False,False,0,file_missing,
s000736,False,False,False,False,False,0,file_missing,
s000737,False,False,False,False,False,0,file_missing,
s000738,False,False,False,False,False,0,file_missing,
s000739,False,False,False,False,False,0,file_missing,
s000740,False,False,False,False,False,0,file_missing,
s000741,False,False,False,False,False,0,file_missing,
s000742,False,False,False,False,False,0,file_missing,
s000743,False,False,False,False,False,0,file_missing,
s000744,False,False,False,False,False,0,file_missing,
s000745,False,False,False,False,False,0,file_missing,
s000746,False,False,False,False,False,0,file_missing,
s000747,False,False,False,False,False,0,file_missing,
s000748,False,False,False,False,False,0,file_missing,
s000749,False,False,False,False,False,0,file_missing,
s000750,False,False,False,False,False,0,file_missing,
s000751,False,False,False,False,False,0,file_missing,
s000752,False,False,False,False,False,0,file_missing,
s000753,False,False,False,False,False,0,file_missing,
s000754,False,False,False,False,False,0,file_missing,
s000755,False,False,False,False,False,0,file_missing,
s000756,False,False,False,False,False,0,file_missing,
s000757,False,False,False,False,False,0,file_missing,
s000758,False,False,False,False,False,0,file_missing,
s000759,False,False,False,False,False,0,file_missing,
s000760,False,False,False,False,False,0,file_missing,
s000761,False,False,False,False,False,0,file_missing,
s000762,False,False,False,False,False,0,file_missing,
s000763,False,False,False,False,False,0,file_missing,
s000764,False,False,False,False,False,0,file_missing,
s000765,False,False,False,False,False,0,file_missing,
s000766,False,False,False,False,False,0,file_missing,
s000767,False,False,False,False,False,0,file_missing,
s000768,False,False,False,False,False,0,file_missing,
s000769,False,False,False,False,False,0,file_missing,
s000770,False,False,False,False,False,0,file_missing,
s000771,False,False,False,False,False,0,file_missing,
s000772,False,False,False,False,False,0,file_missing,
s000773,False,False,False,False,False,0,file_missing,
s000774,False,False,False,False,False,0,file_missing,
s000775,False,False,False,False,False,0,file_missing,
s000776,False,False,False,False,False,0,file_missing,
s000777,False,False,False,False,False,0,file_missing,
s000778,False,False,False,False,False,0,file_missing,
s000779,False,False,False,False,False,0,file_missing,
s000780,False,False,False,False,False,0,file_missing,
s000781,False,False,False,False,False,0,file_missing,
s000782,False,False,False,False,False,0,file_missing,
s000783,False,False,False,False,False,0,file_missing,
s000784,False,False,False,False,False,0,file_missing,
s000785,False,False,False,False,False,0,file_missing,
s000786,False,False,False,False,False,0,file_missing,
s000787,False,False,False,False,False,0,file_missing,
s000788,False,False,False,False,False,0,file_missing,
s000789,False,False,False,False,False,0,file_missing,
s000790,False,False,False,False,False,0,file_missing,
s000791,False,False,False,False,False,0,file_missing,
s000792,False,False,False,False,False,0,file_missing,
s000793,False,False,False,False,False,0,file_missing,
s000794,False,False,False,False,False,0,file_missing,
s000795,False,False,False,False,False,0,file_missing,
s000796,False,False,False,False,False,0,file_missing,
s000797,False,False,False,False,False,0,file_missing,
s000798,False,False,False,False,False,0,file_missing,
s000799,False,False,False,False,False,0,file_missing,
s000800,False,False,False,False,False,0,file_missing,
s000801,False,False,False,False,False,0,file_missing,
s000802,False,False,False,False,False,0,file_missing,
s000803,False,False,False,False,False,0,file_missing,
s000804,False,False,False,False,False,0,file_missing,
s000805,False,False,False,False,False,0,file_missing,
s000806,False,False,False,False,False,0,file_missing,
s000807,False,False,False,False,False,0,file_missing,
s000808,False,False,False,False,False,0,file_missing,
s000809,False,False,False,False,False,0,file_missing,
s000810,False,False,False,False,False,0,file_missing,
s000811,False,False,False,False,False,0,file_missing,
s000812,False,False,False,False,False,0,file_missing,
s000813,False,False,False,False,False,0,file_missing,
s000814,False,False,False,False,False,0,file_missing,
s000815,False,False,False,False,False,0,file_missing,
s000816,False,False,False,False,False,0,file_missing,
s000817,False,False,False,False,False,0,file_missing,
s000818,False,False,False,False,False,0,file_missing,
s000819,False,False,False,False,False,0,file_missing,
s000820,False,False,False,False,False,0,file_missing,
s000821,False,False,False,False,False,0,file_missing,
s000822,False,False,False,False,False,0,file_missing,
s000823,False,False,False,False,False,0,file_missing,
s000824,False,False,False,False,False,0,file_missing,
s000825,False,False,False,False,False,0,file_missing,
s000826,False,False,False,False,False,0,file_missing,
s000827,False,False,False,False,False,0,file_missing,
s000828,False,False,False,False,False,0,file_missing,
s000829,False,False,False,False,False,0,file_missing,
s000830,False,False,False,False,False,0,file_missing,
s000831,False,False,False,False,False,0,file_missing,
s000832,False,False,False,False,False,0,file_missing,
