sample_id,indobert,indobertweet,mbert,transcript,visual
s014253,0.5031833,0.70456684,0.7779754,0.66257817,0.5
s014262,0.09285216,0.253861,0.27105868,0.18982129,0.5
s014275,0.16505408,0.18742996,0.4216709,0.12560065,0.5
s014278,0.072243,0.17342815,0.14414886,0.19574778,0.5
s014281,0.0753123,0.28249303,0.28269097,0.1908748,0.5
s014284,0.059319146,0.08210663,0.05079946,0.042642392,0.5
s014301,0.31426096,0.3106944,0.662469,0.44432363,0.5
s014307,0.8881781,0.75976056,0.8047131,0.55832696,0.5
s014310,0.33535084,0.47677758,0.34235162,0.38346815,0.5
s014322,0.18653922,0.32863715,0.45919734,0.37353298,0.5
s014323,0.40727448,0.67939144,0.48745993,0.60358137,0.5
s014330,0.53400505,0.47240964,0.33502442,0.36886027,0.5
s014346,0.5082924,0.6276089,0.5881797,0.6754436,0.5
s014351,0.13307686,0.14426936,0.27318642,0.07779745,0.5
s014365,0.09585608,0.14767806,0.359589,0.325735,0.5
s014374,0.28696784,0.42262375,0.4154916,0.33437204,0.5
s014376,0.09186979,0.16198196,0.21370518,0.107250325,0.5
s014377,0.06359858,0.09704755,0.11104825,0.06717858,0.5
s014379,0.3580163,0.5256884,0.35365137,0.702428,0.5
s014409,0.043772742,0.050144248,0.097562216,0.7910151,0.5
s014410,0.043772742,0.050144248,0.097562216,0.45253593,0.5
s014411,0.043772742,0.050144248,0.097562216,0.40069073,0.5
s014412,0.043772742,0.050144248,0.097562216,0.68867785,0.5
s014413,0.043772742,0.050144248,0.097562216,0.48806992,0.5
s014414,0.043772742,0.050144248,0.097562216,0.083740406,0.5
s014415,0.043772742,0.050144248,0.097562216,0.3242354,0.5
s014416,0.043772742,0.050144248,0.097562216,0.083740406,0.5
s014417,0.043772742,0.050144248,0.097562216,0.30342212,0.5
s014418,0.043772742,0.050144248,0.097562216,0.083740406,0.5
s014419,0.043772742,0.050144248,0.097562216,0.31299964,0.5
s014420,0.043772742,0.050144248,0.097562216,0.7796576,0.5
s014421,0.043772742,0.050144248,0.097562216,0.45577386,0.5
s014422,0.043772742,0.050144248,0.097562216,0.199308,0.5
s014432,0.947186,0.8204694,0.8275496,0.8507168,0.49940598
s014456,0.7657686,0.88059187,0.95150405,0.90681833,0.51849973
s014457,0.97462875,0.9517737,0.9761746,0.9601375,0.51341003
s014460,0.98159516,0.9250947,0.967101,0.94600123,0.56397855
s014497,0.8881781,0.8838389,0.9313377,0.88463855,0.5272375
s014501,0.8969756,0.9300781,0.966028,0.94639885,0.5
s014504,0.86001676,0.8733229,0.75868946,0.9094255,0.48718446
s014523,0.9407897,0.9342753,0.8413048,0.9428234,0.48416957
s014529,0.9546474,0.8441522,0.8967949,0.8247444,0.5372469
s014530,0.9568766,0.94699025,0.95150405,0.9459013,0.5382278
s014534,0.9091032,0.93108755,0.93108755,0.9187722,0.49155977
s014549,0.87375444,0.92643696,0.8958876,0.936285,0.547793
s014553,0.92455155,0.8957053,0.91274774,0.92468774,0.51796603
s014562,0.9653158,0.95565146,0.961171,0.9549004,0.51262224
s014565,0.9203613,0.84117436,0.89218736,0.8523219,0.5408831
s014567,0.9541374,0.9250947,0.93071055,0.9097468,0.5587215
s014570,0.950503,0.93463427,0.908618,0.9492005,0.51047945
s014574,0.783823,0.32939172,0.6148566,0.33372033,0.5414578
s014578,0.96073127,0.96405166,0.9313377,0.96095175,0.4703037
s014582,0.88700897,0.92696756,0.9400236,0.9462997,0.5189314
s014583,0.6126573,0.5883571,0.6676896,0.6494675,0.567826
s014585,0.96498734,0.92892635,0.91398406,0.92290026,0.45995164
s014617,0.95719784,0.92007446,0.9333094,0.9375548,0.5537804
s014620,0.9267028,0.9242787,0.8964329,0.9281487,0.52067035
s014629,0.78858316,0.60118383,0.880797,0.67779404,0.48132333
s014631,0.065604836,0.26817408,0.18757874,0.17823958,0.5161864
s014639,0.38058627,0.2260994,0.4678788,0.15843461,0.48774964
s014649,0.80115914,0.6962682,0.87514824,0.648021,0.58906
s014660,0.8793542,0.92121595,0.9696707,0.90000373,0.53344315
s014664,0.9512329,0.8899121,0.9233162,0.8951567,0.46411324
s014665,0.94901186,0.93721074,0.9231778,0.95540243,0.51823777
s014669,0.83642095,0.90515476,0.947186,0.91398406,0.55154663
s014672,0.66823107,0.852199,0.6845804,0.90665317,0.52036315
s014687,0.2641685,0.7129322,0.34334174,0.5886527,0.49108016
s014708,0.9672869,0.9384633,0.9537082,0.92107415,0.5337197
s014727,0.9470882,0.7778066,0.8735388,0.8119744,0.5062206
s014729,0.86001676,0.91321325,0.88463855,0.91383046,0.55029255
s014730,0.9380106,0.8729984,0.58284724,0.81844676,0.48742774
s014733,0.8873999,0.89256257,0.9434519,0.94261247,0.52462673
s014734,0.41596606,0.5577851,0.7588682,0.45123586,0.4918356
s014737,0.09057447,0.25515804,0.1943678,0.19253936,0.50302523
s014742,0.1066906,0.3913478,0.14451066,0.38306415,0.44574434
s014769,0.051749535,0.11858909,0.20833994,0.08151976,0.47615558
s014793,0.06524657,0.1504028,0.1538032,0.19012183,0.4696271
s014794,0.07682221,0.13660839,0.20024471,0.08050192,0.4834483
s014810,0.0500513,0.12485182,0.10266401,0.11636177,0.48748797
s014816,0.072243,0.12635334,0.18922126,0.117572136,0.4839152
s014830,0.21866935,0.22678363,0.34665188,0.16398026,0.53054637
s014832,0.19406214,0.4451677,0.2555294,0.24274376,0.49889168
s014847,0.14990433,0.24184732,0.27318642,0.16545822,0.49816173
s014849,0.12485182,0.33654907,0.3680649,0.4513265,0.50984925
s014853,0.043609526,0.116764,0.2180027,0.15077753,0.4279775
s014854,0.044931646,0.3397181,0.6703925,0.35309353,0.45865875
s014886,0.057599206,0.23651622,0.18140818,0.15687834,0.4773902
s014894,0.03352616,0.17203271,0.20275871,0.09807932,0.5215677
s014895,0.04185213,0.10631887,0.11417085,0.12984344,0.45858452
s014905,0.15856485,0.3695426,0.48770386,0.28846887,0.5039242
s014919,0.113776386,0.1538032,0.1559763,0.085251234,0.5008585
s014922,0.029145971,0.09252365,0.19117662,0.09170696,0.5416947
s014935,0.051845465,0.3945508,0.37771282,0.36590973,0.4917948
s014937,0.059866417,0.080069266,0.11656274,0.096705794,0.4744103
s014970,0.037608635,0.066085376,0.12896329,0.060086653,0.43971822
s014976,0.04038907,0.20165598,0.20657375,0.18271701,0.5251757
s014979,0.02784845,0.068787284,0.091058284,0.10266401,0.51125044
s014985,0.048586205,0.045692034,0.15203226,0.0753123,0.5
s014988,0.0849471,0.28547153,0.25571522,0.19620942,0.4672475
s015008,0.77304506,0.7235049,0.8091252,0.7720154,0.5
s015009,0.8594279,0.57170683,0.54213613,0.6081287,0.5
s015027,0.9022657,0.87310666,0.7789858,0.8733229,0.5
s015032,0.9764905,0.93581736,0.8301815,0.9513234,0.5
